Yorum Yok
Yorum Yok
Yorum Yok
Recebi bem antes do prazo estipulado.
Parabéns lojas lannister adorei comprar pela Internet seguro e prático Parabéns a todos feliz Páscoa
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
aparelho eficiente. no site a marca do aparelho esta impresso como 3desinfector e ao chegar esta com outro nome...atualizar com a marca correta uma vez que é o mesmo aparelho
Yorum Yok
Yorum Yok
"Mas um pouco ,travando...pelo valor ta Boa.
"
Yorum Yok
Yorum Yok
"Vendedor confiável, produto ok e entrega antes do prazo."
"GOSTARIA DE SABER O QUE HOUVE, SEMPRE RECEBI E ESSA COMPRA AGORA ME DECPCIONOU"
Yorum Yok
Yorum Yok
Péssimo
Yorum Yok
Yorum Yok
Loja nota 10
Yorum Yok
obrigado pela atençao amim dispensada
Yorum Yok
Yorum Yok
"A compra foi realizada facilmente.
A entrega foi efetuada muito antes do prazo dado.
O produto já começou a ser usado e até o presente,
sem problemas."
relógio muito bonito e barato.
Não gostei ! Comprei gato por lebre
Yorum Yok
Yorum Yok
"Sempre compro pela Internet e a entrega ocorre antes do prazo combinado, que acredito ser o prazo máximo. No stark o prazo máximo já se esgotou e ainda não recebi o produto."
Yorum Yok
"Recebi exatamente o que esperava. As demais encomendas de outros vendedores atrasaram, mas esta chegou no prazo."
Yorum Yok
"Recomendo ,"
muito boa 
"Tô completamente apaixonada, loja super responsável e confiável!"
Nada de chegar o meu pedido.
Yorum Yok
Yorum Yok
Yorum Yok
Muito bom. muito cheiroso.
Yorum Yok
Yorum Yok
Yorum Yok
"otimo vendedor chegou ate antes do prazo , adorei o produto"
Yorum Yok
Processo de compra tranquilo e eficiente.
Tomara q dure pois é de pelinho.
"recebi somente 1 controle Midea Split ESTILO.
Faltou Controle Remoto para Ar Condicionado Consul"
Yorum Yok
Yorum Yok
Yorum Yok
boa
Yorum Yok
Yorum Yok
Yorum Yok
MT lindo
Yorum Yok
"Ocorreu tudo como contratado sendo a entrega realizada antes do prazo 
 Estou satisfeita
"
"Amei achei lindo ,muito delicado adorei"
Yorum Yok
"Ótima loja para parceria: rápidíssima, produtos bem embalados e de qualidade! Só o custo do frete que foi meio azedo."
Yorum Yok
Yorum Yok
Recomendo o vendedor... 
"O produto não chegou no prazo estipulado e causou transtorno, pq programei a viagem de férias do meu filho, baseado no prazo. Moro na Bahia e ele em Cuiabá sozinho. Agora, a casa está vazia. "
"Produto entregue como solicitado, e com muita brevidade. Parabéns!
"
Yorum Yok
Yorum Yok
Yorum Yok
Eu comprei duas unidades e só recebi uma e agora o que faço?
Yorum Yok
"Produto bom, porém o que veio para mim não condiz com a foto do anúncio."
"Produto muito inferior, mal acabado."
Yorum Yok
Yorum Yok
O kit mochila patrulha canina é lindo!! Meu netinho vai amar!! Obrigada!!
Maravilha 
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Entrega no prazo
Cumpriu o prometido na compra e com o uma entrega em tempo satisfatório 
Pedi reembolso e sem resposta até momento 
Super rápido.
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"Satisfeito
"
Yorum Yok
Yorum Yok
"estao de parabens... sempre chega com muiiita antecedencia..

Muito obrigada.... "
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
OK RECOMENDO
Yorum Yok
"Produto chegou, mas meu PC não conseguiu reconhecer as portas USB."
"Produto de muito boa qualidade, chegou antes do prazo prometido"
Yorum Yok
Yorum Yok
Yorum Yok
"Este foi o pedido
Balde Com 128 Peças - Blocos De Montar 2 un - R$ 25,00 cada (NÃO FOI ENTREGUE)
Vendido e entregue targaryen
Tapete de Eva Nº Letras 36 Peças Crianças 1 un - R$ 35,90 (ESTE FOI ENTREG"
"Entrega muito rápida
Parabéns"
Yorum Yok
Yorum Yok
comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois
Yorum Yok
"Estava faltando apenas um produto, eu recebi hoje , muito obrigada!
Tudo certo!

Att 

Elenice."
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"A bolsa térmica além de linda é super espaçosa . Produto de acordo com o anunciado e a entrega super rápida , entregou bem antes do prazo ."
Demorou de mais pra entrega 
Yorum Yok
super rapido a entrega .... chegou antes da data... 
A entrega foi dividida em duas. Não houve comunicado do loja. Cheguei a pensar que só haviam enviado parte do produto. 
Não funciona não faz sincronismo
Recomendo a todos os clientes
Yorum Yok
Gostei 
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
OTIMA
"Gostei muito do jogo de banho.A estampa florida, o bordado, tudo muito bonito. Ótimo produto."
Yorum Yok
"Chegou apenas uma peça, mas na nota e na garantia constam as duas joias."
Yorum Yok
Yorum Yok
Yorum Yok
EU NÃO RECEBI O PRODUTO E CONSTA NO SISTEMA QUE EU RECEBI ALÉM DE PAGAR CARO DO FRETE 
"Comprei o relógio, unissex e enviaram um relógio feminino, bem menor que as especificações do anúncio."
Sempre compro na lannister.Pra mim é a melhor loja on-line
Produto de qualidade excelente
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Ótimo custo-benefício
OK
Yorum Yok
Yorum Yok
Gostei da atenção com a entrega
Yorum Yok
Yorum Yok
" Se fosse vidro tinha quebrado; veio na caixa sem nenhuma proteção por dentro, a caixa estava muito amassada. Desculpe.. mas gosto de comprar de vcs
."
A peça não serviu
Comprei o produto dia 25 de fevereiro e hoje dia 29 de marco não fora entregue na minha residência. Não sei se os correios desse Brasil e péssimo ou foi a própria loja que demorou postar.
"fiz minha compra faz 30 dias e não recebi ainda meu produto.
Precisa melhorar nas entregas"
"Espero receber esta semana, o que não seria tão extravagante, porém...mais atrazo do que isso me faria desistir do baratheon."
Yorum Yok
Yorum Yok
Yorum Yok
"Entregou no prazo certo, fiquei feliz com a compra que fiz"
Yorum Yok
Yorum Yok
Yorum Yok
Lindo relógio adorei
Yorum Yok
"Comprei dois lustres pendentes, com a parceira targaryen e só me enviaram um lustre. Abri reclamação, mas ainda não recebi resposta. Aguardo solução por parte de Lojas lannister."
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Muito bom alta qualidade!
Yorum Yok
Yorum Yok
"Produto bonito, entregue bem valado e dentro do prazo. Recomendo!"
Muito bom
Faltou 1 produto e os que recebi 1 veio quebrado
"chegou dentro do prazo e o produto é de excelente qualidade! Acabou as dores nas costas, estou dormindo muito bem!"
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
aqui está descrevendo como entregue só que ate agora não recebi
"Acho que rastreando o produto devia ser melhor e mais preciso, mas no geral foi uma ótima experiência "
Ainda não tive a oportunidade de testar
Yorum Yok
Comecei a usar agora 
Yorum Yok
Yorum Yok
nada a declarar
Yorum Yok
Yorum Yok
"Comprar um produto correto na capa mas interno ser outro.???????
"
Yorum Yok
Yorum Yok
entrega super rapida
Yorum Yok
"Fiz um pedido de 4 garrafas de azeite.Chegaram 2 num dia e as outras 2 quase 48 horas depois.Contato com a loja muito dificil,tanto via e-mail qto por telef.O suspense terminou mas lá não compro mais"
O produto chegou muito rapido e de boa qualidade recomendo o produto
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"Não posso! Estou aguardando a chegada do produto que comprei!Logo que isso aconteça, terei minha opinião formada!"
Yorum Yok
Comprei dois produtos e recebi somente um. Mandei dois emails para a loja e não tive nenhum retorno. Estou insatisfeita.
Yorum Yok
Yorum Yok
Yorum Yok
Não recomendaria esta loja nem pretendo voltar a comprar nela.A mercadoria foi entregue após o prazo e quase 1 mês após a compra. No site das lannister costumam chegar antes do prazo. Estranhei muito
Recomendo
Atendeu minha expectativa.
Entrega antes do prazo. Produto muito prático e de fácil manuseio. 
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"otimo produto só nao veio manual, mas sem problemas."
"Uma das peças não encaixava, estava de diâmetro diferente. Eu tive que serrar e martelar para poder caber e encaixar.
De resto, tudo ok."
Excelente produto.
Tudo certo
"Demora na entrega, detestei o atendimento e NUNCA mais compro. baratheon quando vendia por eles mesmos era bem melhor! "
Produto muito bom
o meu produto não chegou... segundo o rastreio está parado em Ribeirão Preto sp... 
produto deu defeito na 1 vez de uso.
Yorum Yok
super recomendo produto profissional de qualidade
até agora não recebi o produto.
Yorum Yok
Yorum Yok
 A loja anuncia um produto e entrega outro.
muito bom e rapido quando vi ja tinha chegado
Yorum Yok
O produto chegou muito bem
otimo
"Apesar de ter sido entregue rapidamente, substituíram a caixa METEORO pela caixa BORNE. Quando tentei reclamar nas lannister o sistema estaav fora do ar. A guitarra e acessórios estavam corretos."
Muito satisfeito
parabéns para loja e revendedor apesar de ter demorado um pouco
Yorum Yok
"Entregue dentro do prazo, e com bom período de validade."
"O Jogo de toalhas é lindo mais bonito do que na foto, amei."
produto foi entregue com umas das alças com problemas (está faltando 1 pino de fixação)
Yorum Yok
Yorum Yok
Foi marcado o dia 14/02 para entrega do pedido e no rastreamento marcava que o produto já havia sido entregue na data mas na realidade não foi entregue. O produto só foi entregue no dia 28/02.
"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA"
Yorum Yok
Yorum Yok
Yorum Yok
"Recebi bem rápido, porém veio outro produto, e não o que eu pedi, o modelo veio diferente, a cor, veio uma capinha que não tem zíper, enfim, não recomendo. "
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
sempre comprei no stark e estou satisfeito.
fiz a compra por tabela e graças A Deus deu tudo certo fico muito grato pode confiar.
Yorum Yok
Yorum Yok
"Cancelaram a minha compra um dia antes da entrega, liguei para a lannister e os atendentes não sabiam o que estava acontecendo, uma bagunça, agora estou esperando para ver se vai ser cobrado"
Yorum Yok
Yorum Yok
produto de qualidade e eficiência na entrega. recebi muito antes do combinado. recomendo
Yorum Yok
Produto bom veio no dentro do prazo chegou em 08 dias estão de parabéns. 
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"Tudo ok,o baratheon sempre responsável com a suas entregas."
Yorum Yok
Yorum Yok
Yorum Yok
o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei
Yorum Yok
Yorum Yok
Yorum Yok
E muito desordenado comprei três produtos mais não veio no dia sertões veio separado e em data separada 
A
entrega rapida
Yorum Yok
foi bom
Mercadoria certa entregue no prazo combinado. Grata
Yorum Yok
", muito ruim ! "
Yorum Yok
Passou dos dias previstos.
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Ao fazer a compra do kit entendi que receberia 2 frascos de 60 cápsulas (cada) e não 2 frascos com 60 cápsulas no total. Só não vou devolver porque estou precisando do produto.
Yorum Yok
Entrega bem antes do prazo perfeito!!
Cada vez que compro mais fico satisfeita parabéns pela honestidade com seus clientes 👏👏👏👏?
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
bem rapido a entrega e bom comprar com vcs
Produto não recomendo não ler em nenhum dispositivo
"Entrega super rápida, parabéns!"
Yorum Yok
Yorum Yok
Tudo rápido e eficiente.
Yorum Yok
Yorum Yok
Creme maravilhoso e entrega super rápida
Yorum Yok
Yorum Yok
"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver. "
"Chegou hoje 
sem comentários"
"Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor"
Yorum Yok
Yorum Yok
Muito bom! Aquilo que esperava!
A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
No site o produto parece ter melhor qualidade de material e acabamento.
Yorum Yok
Yorum Yok
Yorum Yok
"Recebi meu produto corretamente e dentro do prazo,verificando na caixa esta tudo correto,mas ainda não montei.Produto lindo,cor perfeita,amamos.
SUPER RECOMENDO."
"A embalagem deixou a desejar, por pouco o produto não foi danificado, a caixa estava toda amassada."
Parabéns .Produto entregue bem antes do prazo.Atendeu às minhas necessidades.
Recomendo.
Faltaram os cabos e o manual
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
ótimo chegou bem antes do prazo .
Yorum Yok
Yorum Yok
Yorum Yok
Entregue no prazo produto muito bom.
Yorum Yok
Yorum Yok
"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei."
Yorum Yok
Acho q deveriam mandar por sedex ao invés de pac
"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen."
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Lindo... Só faltou instruções da troca de pulseiras.
Yorum Yok
Yorum Yok
"Produto exatamente conforme descrito.
Chegou bem antes do prazo!"
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"O produto chegou bem antes do prazo estipulado, amei o atendimento! Super recomendo "
"Não gostei do produto, material de péssima qualidade."
"Dos dois produtos comprados, foi entregue apenas um!"
Nao compro mais na lannister. Se é parceiro da lannister ou não essa targaryen jamais uso novamente. Quando eu ler que é dessa empresa saio correndo. Um absurdo. Quase um mês para entregar. Extra.com ok
Recebi corretamente o produto
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"recebi o produto dentro do prazo informado, ainda não utilizei."
Yorum Yok
"O pedido chegou antes do combinado, muito bom."
produto entregue conforme anunciado.
Yorum Yok
recebe apenas 01 peça do produto! estou precisando da 2 peças restante! 
LOJA 10
"O violão que comprei é lindo, porém a cor do adesivo não confere com a foto do ato da compra, mas aprovei."
Yorum Yok
Nem fizeram a nota fiscal 
"Chegou antes do prazo!
Produto excelente!"
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
trabalho com profissionalismo das lojas lannister. indico com certeza
Yorum Yok
Yorum Yok
Yorum Yok
"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver."
super recomendo o produto que é muito bom!
"Pré treino muito bom, um dos melhores do mercado, se não for o melhor. "
" A loja postou o produto de e mediato o correio demorou um pouco
"
"Sempre compro no stark e sempre sou bem atendido, site eficiente e produtos de ótima qualidade, recomendo a todos podem comprar de olhos fechados! "
Muito bom desde da compra a entrega td direitinho e rapido
Tudo ok!
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari
Entrega e qualidade do produto de acordo com o esperado.
Excelente recomendo
"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
"
Yorum Yok
Yorum Yok
Yorum Yok
"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. "
"muito bom, recomendo o produto."
Yorum Yok
Yorum Yok
quanto ao site não tenho o que questionar! sempre cumprem super o combinado ... recomendo sempre! mas o produto é fraco.. 
Yorum Yok
bom em todos os aspectos
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Até hoje estou satisfeito com a sbmarino
Yorum Yok
Yorum Yok
Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.
Yorum Yok
Gostei!
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"Fiquei feliz com. O tecido ,mas acho que faltou o lençol de cima para ficar completo , espero que logo lancem."
Chegou antes do prazo é a cabeceira é linda.
Yorum Yok
Yorum Yok
"Houve alguma confusão entre vendedor e o stark, pois recebi um email do stark pedindo o cancelamento do produto por algum imprevisto na entrega; neguei e recebi o produto dias depois."
Yorum Yok
Yorum Yok
Yorum Yok
10
Gostei do produto chegou no tempo certo os vendedores estão de parabéns
Yorum Yok
Yorum Yok
Atendimento excelente
Gostei 
Yorum Yok
Yorum Yok
No dia 19 de maio usei e a à alça quebrou sem muito peso 
Toalha do maior campeão do Brasil maravilhosa 
"A entrega foi realizado muito antes do previsto. 
Bom produto...estou satisfeita"
Yorum Yok
Yorum Yok
Yorum Yok
Até agora tudo bem estou esperando a entrega do produto
Yorum Yok
"A compra ocorreu como o esperado, desde de o pedido até o recebimento do produto. Tudo bem certinho. "
Yorum Yok
Yorum Yok
Yorum Yok
"O produto foi entregue antes do prazo.
"
Yorum Yok
Yorum Yok
"Gostei muito do produto era exatamente boque eu esperava, entrega dentro do prazo, parabéns recomendo a loja"
Yorum Yok
comprei o produto na cor preta e chegou na cor vermelha.
Yorum Yok
Yorum Yok
Yorum Yok
"já é a segunda vez que compro nesta loja,super eficiente entrega rápida e antes do prazo contratado, produto bem embalado , Nota 10
Muito Obrigado"
"otimo
"
Yorum Yok
Yorum Yok
Pensei que a mochila fosse um material mais resistente.
Yorum Yok
Yorum Yok
"Comprei um produto e veio outro.
Mandei msg informando o erro , porém não obtive resposta.
Obrigado "
Yorum Yok
o produto demora muita para chegar !
Yorum Yok
Yorum Yok
Yorum Yok
"So recebemos um relogio pelo correio

att
"
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
"entrega rápida, produto conforme esperado"
Tudo como anunciado....Ótimo produto...
"Produto de boa qualidade, exatamente conforme anunciado, e o preço baixo é uma atrativo a mais."
"Somente foi entregue uma unidade, ao invés de duas."
" adorei o produto;; recebi antes do prazo combinado ,, ficou muito bonito"
Yorum Yok
Muito satisfeito.
Otimo produto porem caro demais !!! 
Yorum Yok
"Produtos otimos, entrega rápida.
Super recomendo!!!"
Yorum Yok
"recebi sim mais com defeito os encaixes sao dois igual e nao fecham 
"
Yorum Yok
Yorum Yok
Ainda não recebi
Tive um pós venda excelente através do Sr Renato
Yorum Yok
"Gostei muito do produto, a entrega veio antes do prazo. Recomendo, fica bem encaixado no celular, não tira a elegância do aparelho, como outras as capas que deixam monstruoso com o tamanho."
Muito bom
"Até agora nao recebi.Comprei este aparelho por questao de saude,portanto nao recomendo esta loja."
Yorum Yok
Yorum Yok
"Recomendo a todos. Produto de ótima qualidade, entregue sem problemas."
Yorum Yok
Produto chegou dentro do prazo. Veio conforme descrição e é excelente.
Yorum Yok
"o produto chegou antes do prazo, e gostei bastante!! agora meu rapazinho de 3 aninhos vai aproveitar ao maximo!!"
"Gostaria de saber quando chegará meu produto?
Pois já se passou a data prevista para entrega , gostaria de uma resposta estou aguardando!"
Loja Nota 10
Yorum Yok
Parabéns. Recebi antes do prazo . tudo correto como foi combinado.
"O produto entregue difere do pedido
trata-se de um produto inferior!
Gostaria que fosse solucionado o problema!
Não estou satisfeito com procedimento!"
Muito bom mesmo!
"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡"
Entrega antes do prazo produto muito bem conservado. 
Produto de ótima qualidade. Adorei!
Yorum Yok
Yorum Yok
"Apesar da demora em expedir a nota fiscal, depois de expedida a entrega foi rápida e o produto veio bem embalado. Recomendo."
Yorum Yok
Comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação
"Não recebi o produto, assim como nenhum contato por parte do .vendedor"
Yorum Yok
Yorum Yok
Nem ratrear estou conseguindo:(
nota 10
Esperando o instalador
"comprei um produto para ser entregue por essa loja
e ainda não recebi
pois assim já se passou a data de entrega"
Ótimo serviço
"Ótima compra. Ótimo produto. Só senti falta de algum comunicado entre a compra e a chegada do produto, só contato. Mas valeu."
veio conforme o pedido mais o pós venda não respondeu nenhuma das minhas perguntas
Yorum Yok
Yorum Yok
"Comprei duas mochilas, recebi apenas uma, o natal está chegando e até agora nada!"
Yorum Yok
Perfeitos😁
"O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega."
Yorum Yok
Yorum Yok
"prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda"
"Simplesmente lindo!!
Adorei o produto!!
Tamanho perfeito!!
Já comprei várias produtos, já faz anos que compro no baratheon !!"
Yorum Yok
Yorum Yok
MUITO BOM! CHEGOU DENTRO DO PRAZO.
Yorum Yok
"Otimo, preço, entregou antes do prazo e produto de ótima qualidade.
"
"comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada."
Yorum Yok
Yorum Yok
só poderia entregar mais rápido fim de ano 
Yorum Yok
"Otima Venda, tudo perfeito."
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Yorum Yok
Produto de ótima qualidade!! Chegou antes do tempo esperado. Amei <3
Yorum Yok
"Veio bem embalado, Envio rápido! "
Yorum Yok
Estou muito satisfeita com a minha compra e com o recebimento do produto; dentro do prazo!
Yorum Yok
"Até agora não recebi nada, a colcha estava prevista para anteontem(18/12) e até agora nada"
Yorum Yok
"Os pincéis vieram amassados, não condiz com algumas fotos, mas condiz com a descrição. São fracos, não cabem na case e um veio descolado "
Produto correspondente as minhas expectativas! Foi entregue antes do prazo estabelecido! 
Yorum Yok
Yorum Yok
Yorum Yok
Indico a loja compro sempre na lannister .
Yorum Yok
"O produto veio diferente da q mostra na foto, não é de luxo, nem acolchoado como dizia."
Yorum Yok
Yorum Yok
"Foi tudo normal , como é mesmo uma compra por internet. Obrigado."
Yorum Yok
Yorum Yok
Boa compra.
Yorum Yok
Yorum Yok
Yorum Yok
"Produto chegou dentro do prazo. Atende pelo custo benefício, porém a bolsa não é forrada e a alça é de plástico. Estou satisfeita."
Yorum Yok
Estou plenamente satisfeita com minha aquisição. E recomendo. A única coisa que não concordo é com o valor de frete. Autíssimo.
Yorum Yok
Comprei 02 só enviaram 01
Yorum Yok
"parece que mantem bem o alimento sem murchar (batata palha) mas a tampa é estranha, parece que não fecha. e o inox da tampa é feio."
Yorum Yok
"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações."
Yorum Yok
Yorum Yok
Yorum Yok
Entrega e produto perfeito!
Yorum Yok
Parabéns 😤 pelo excelente atendimento de qualidade.
Yorum Yok
Yorum Yok
Produto entregue antecipadamente.
Yorum Yok
gostei de comprar recebi o produto antes do prazo e de boa qualidade. recomendo.
Yorum Yok
Yorum Yok
"Super recomendo, stark Sempre chegando antes da dta prevista =D"
Correios não entregou 
Yorum Yok
"Entrega feita no prazo e produto em perfeitas condicoes
Parabens a equipe"
ainda não recebi o produto
"Gostaria de receber os produtos corretos, tentei realizar a troca pela devolução de dinheiro no cartão, mas o site da lannister não possibilita que seja realizado."
"Produto perfeito, entrega rápida. Estou satisfeitíssima. 👏🏽"
Yorum Yok
"meu produto veio com defeito,devolvi conforme informado.postado no correio conforme indicado.e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento"
O pedido chegou antes do prazo. Obrigada.
Só recebemos 1 cartucho já abrimos reclamação no site e ainda não obtive resposta. 
Yorum Yok
